alpha,feature,positive_probability,degenerate_rate,gain,crowding,crowd_max,dec_norm,enc_norm,enc_dec_cos,frequency,act_mag,act_mean_firing,act_std,act_max,act_kurtosis,bin_entropy,act_entropy,coact_entropy,coact_count,logit_l2,logit_linf,logit_entropy,logit_top10_mass,discovery_selectivity,predicted_collateral,predicted_residual_collateral
8.0,18985,0.5840087731921813,0.0,-0.24813420097052585,0.40911588,0.45531225,1.000018,1.3664426,0.39555448,0.0053710938,0.0043302528,0.80621433,0.065719746,1.5404187,330.8715,0.03342987,0.2983815,6.2592144,62.727272,40.715786,0.9767301,10.52124,0.0012387233,0.23827566,13.875487068218622,1.6461493893044674
8.0,19272,0.5844991283520358,0.0,-0.24764384581067134,0.3503866,0.41049355,1.000048,1.6553072,0.3599547,0.0029296875,0.0026815922,0.9153168,0.05987044,2.1754458,916.0087,0.020013848,0.2061101,5.955981,77.666664,38.19462,0.8807783,10.5324135,0.0011508381,0.24834314,12.407611910699144,1.0323854342317116
8.0,19369,0.5827790268667741,0.0,-0.24936394729593303,0.3565383,0.4033757,1.0000309,0.9260682,0.58822536,0.0146484375,0.013303563,0.9081899,0.1391668,2.6359231,190.36055,0.07640715,0.40666923,7.460911,87.566666,37.35499,1.014407,10.529639,0.0012752744,0.4198832,10.596788698202461,-1.288346313097348
8.0,19662,0.831641226701322,0.0,-0.0005017474613850936,0.4458665,0.5205027,1.000032,1.9248248,0.37841725,0.0073242188,0.014506285,1.9805914,0.21430686,4.536399,312.2312,0.043307357,0.31227627,6.759849,83.333336,34.41006,1.0309193,10.528021,0.0013136883,0.21183258,12.576559234533585,0.9876797159518015
8.0,19683,0.6715577067613291,0.0,-0.16058526740137802,0.547851,0.6647855,1.0000364,0.9463599,0.39768356,0.033203125,0.021261087,0.6403339,0.17552778,2.9367764,164.2068,0.14570603,0.48325253,7.853115,79.338234,9.698792,0.19768946,10.534467,0.0010555747,0.54571277,19.333394807504714,6.795020129284379
8.0,20478,0.6924572334974073,0.0,-0.13968574066529982,0.34180412,0.5113815,1.0000284,1.2979997,0.44832584,0.0034179688,0.010345664,3.0268457,0.22935596,6.6642313,696.351,0.02282177,0.20383601,5.82259,65.0,41.400547,1.1619791,10.523498,0.001214715,0.68003315,11.22086251299734,-0.0445424748742498
8.0,20873,0.9043992662530703,0.0,0.07225629209036322,0.27030882,0.31682852,1.0000414,0.9872755,0.5876079,0.0034179688,0.0029788886,0.8715377,0.062313206,2.1813838,813.1677,0.02282177,0.2242142,6.2010446,80.28571,34.73837,1.0269018,10.5248165,0.001286364,1.2300822,8.189364051375817,-2.1719912052353316
8.0,21101,0.6666427136224229,0.0,-0.16550026054028422,0.4795234,0.62054145,1.0000424,1.4046005,0.3817648,0.028808594,0.037076328,1.2869885,0.2842318,4.3006086,111.745445,0.13057601,0.49066192,7.549213,77.08475,30.303684,0.8430229,10.53167,0.0013592688,0.7966286,17.17498161583763,3.91850135676372
8.0,21359,0.6660368104009345,0.0,-0.16610616376177256,0.3319935,0.48066378,1.0000601,0.9123284,0.54822886,0.00390625,0.0034737168,0.8892715,0.06261863,1.7375793,473.63052,0.02555946,0.25474644,6.34687,79.0,38.848743,0.96918994,10.527967,0.0012436295,0.34322235,10.344495348214444,-0.658196833216145
8.0,23092,0.8322436591697624,0.0,0.00010068500705529004,0.5999354,0.7380183,1.0000393,1.1123449,0.43216953,0.008300781,0.0049831513,0.6003232,0.06884088,1.3699219,264.41254,0.048038643,0.3280647,6.621022,64.47059,21.278934,0.44797647,10.540152,0.0010782033,0.5636447,18.50396910453145,7.274767977350901
8.0,23510,0.8325921583503563,0.0,0.00044918418764916535,0.33894044,0.4345454,1.0000558,1.5958351,0.37000847,0.0024414062,0.0021198834,0.86830425,0.057686783,2.1817784,1115.1406,0.017123925,0.15590033,5.818705,73.0,39.818794,0.981241,10.530956,0.0011981651,1.8289726,11.848937802195081,0.45726877842784164
8.0,24097,0.9980945686499277,0.0,0.16595159448722063,0.29272532,0.40022257,1.0000281,1.053908,0.54198205,0.0087890625,0.012212376,1.389497,0.19300772,5.231728,515.7752,0.05035992,0.31144118,7.0270467,82.611115,46.97848,1.2365247,10.515782,0.0013612256,0.68325335,8.429595980279165,-3.6583465721936466
8.0,24162,0.7480744629428955,0.0,-0.08406851121981163,0.42061988,0.5069039,1.0000371,1.9454575,0.37362713,0.0043945312,0.007953485,1.8098596,0.14044628,3.9669142,472.49066,0.028235715,0.26229987,6.36189,80.333336,44.408028,1.1505526,10.498726,0.0013841119,0.40190864,11.158731181189456,-0.7296238814251831
